19.312,29.992,0,1,2
15.725,37.233,0,1,2
16.598,38.785,0,1,2
17.887,41.702,0,1,2
21.276,42.28,0,1,2
21.305,42.662,0,1,2
22.521,45.673,0,1,2
27.442,53.272,0,1,2
23.477,42.665,0,1,2
29.824,53.325,0,1,2
33.237,57.805,0,1,2
47.047,62.17,0,1,2
30.505,55.085,0,1,2
44.545,57.362,0,1,2
35.1,56.32,0,1,2
33.892,52.958,0,1,2
33.679,52.448,0,1,2
37.397,57.612,0,1,2
39.972,58.883,0,1,2
35.414,56.618,0,1,2
41.802,60.118,0,1,2
40.739,57.69,0,1,2
36.728,60.482,0,1,2
6.734,16.478,0,1,2
10.947,27.133,0,1,2
11.382,28.355,0,1,2
14.14,35.052,0,1,2
13.769,34.242,0,1,2
7.661,18.913,0,1,2
11.231,27.932,0,1,2
7.657,18.92,0,1,2
11.778,29.298,0,1,2
10.073,24.713,0,1,2
10.154,25.282,0,1,2
11.398,27.997,0,1,2
13.459,33.432,0,1,2
10.153,24.72,0,1,2
8.307,19.325,0,1,2
8.863,21.747,0,1,2
12.296,30.507,0,1,2
11.956,29.775,0,1,2
15.655,38.84,0,1,2
10.995,27.127,0,1,2
14.572,36.21,0,1,2
9.725,24.19,0,1,2
16.169,40.358,0,1,2
13.925,34.605,0,1,2
9.871,24.248,0,1,2
12.981,32.473,0,1,2
13.965,34.595,0,1,2
12.793,30.045,0,1,2
14.056,34.607,0,1,2
11.117,26.772,0,1,2
13.154,32.632,0,1,2
11.36,25.618,0,1,2
15.146,37.572,0,1,2
14.152,34.25,0,1,2
12.421,27.128,0,1,2
14.677,35.482,0,1,2
17.967,42.852,0,1,2
12.18,26.103,0,1,2
15.362,36.97,0,1,2
13.659,28.535,0,1,2
15.826,36.61,0,1,2
16.699,38.162,0,1,2
17.988,41.078,0,1,2
21.376,41.657,0,1,2
21.406,42.038,0,1,2
27.502,53.067,0,1,2
21.958,44.407,0,1,2
23.113,41.58,0,1,2
30.141,54.0,0,1,2
29.884,53.12,0,1,2
44.605,57.157,0,1,2
47.107,61.965,0,1,2
32.873,56.72,0,1,2
34.736,55.235,0,1,2
33.528,51.873,0,1,2
33.315,51.363,0,1,2
35.051,55.533,0,1,2
37.033,56.527,0,1,2
39.608,57.798,0,1,2
41.439,59.033,0,1,2
10.577,26.533,0,2,1
36.364,59.397,0,1,2
40.375,56.605,0,1,2
11.203,27.795,0,1,2
13.59,33.682,0,1,2
13.961,34.492,0,1,2
7.482,18.353,0,1,2
11.599,28.738,0,1,2
7.478,18.36,0,1,2
11.052,27.372,0,1,2
9.975,24.722,0,1,2
9.894,24.153,0,1,2
11.219,27.437,0,1,2
13.28,32.872,0,1,2
8.684,21.187,0,1,2
9.974,24.16,0,1,2
8.128,18.765,0,1,2
12.117,29.947,0,1,2
15.476,38.28,0,1,2
11.777,29.215,0,1,2
10.816,26.567,0,1,2
14.393,35.65,0,1,2
15.99,39.798,0,1,2
9.546,23.63,0,1,2
13.746,34.045,0,1,2
9.692,23.688,0,1,2
12.802,31.913,0,1,2
12.975,32.072,0,1,2
13.877,34.047,0,1,2
13.786,34.035,0,1,2
11.181,25.058,0,1,2
10.938,26.212,0,1,2
12.614,29.485,0,1,2
14.862,36.92,0,2,1
13.973,33.69,0,1,2
12.001,25.543,0,1,2
14.498,34.922,0,1,2
12.242,26.568,0,1,2
17.788,42.292,0,1,2
15.183,36.41,0,1,2
13.479,27.975,0,1,2
15.647,36.05,0,1,2
16.52,37.602,0,1,2
17.809,40.518,0,1,2
21.197,41.097,0,1,2
21.227,41.478,0,1,2
27.323,52.507,0,1,2
21.779,43.847,0,1,2
29.962,53.44,0,1,2
22.934,41.02,0,1,2
44.426,56.597,0,1,2
29.705,52.56,0,1,2
46.928,61.405,0,1,2
32.694,56.16,0,1,2
36.854,55.967,0,1,2
33.136,50.803,0,1,2
34.557,54.675,0,1,2
33.349,51.313,0,1,2
34.872,54.973,0,1,2
39.429,57.238,0,1,2
41.26,58.473,0,1,2
40.196,56.045,0,1,2
36.185,58.837,0,1,2
10.518,26.105,0,1,2
12.904,32.202,0,1,2
13.329,33.04,0,1,2
10.564,26.568,0,1,2
10.905,27.158,0,1,2
11.002,27.733,0,1,2
10.727,26.762,0,2,1
10.602,26.732,0,2,1
10.784,26.608,0,2,1
12.648,31.42,0,1,2
10.539,25.965,0,2,1
11.652,28.138,0,1,2
11.663,28.798,0,2,1
14.844,36.828,0,1,2
11.485,28.373,0,1,2
11.416,28.178,0,1,2
13.76,34.198,0,1,2
11.251,28.138,0,2,1
15.358,38.347,0,1,2
11.716,28.958,0,2,1
13.114,32.472,0,1,2
12.082,29.725,0,2,1
12.538,31.173,0,1,2
13.154,32.462,0,1,2
13.424,33.2,0,2,1
13.579,31.268,0,2,1
12.707,31.755,0,2,1
12.523,30.14,0,2,1
13.263,31.727,0,2,1
14.416,35.533,0,1,2
13.749,33.408,0,2,1
14.071,30.732,0,2,1
14.496,32.03,0,2,1
17.155,40.84,0,1,2
14.273,34.64,0,2,1
14.959,36.128,0,2,1
15.92,33.265,0,2,1
15.382,36.187,0,2,1
16.255,37.738,0,2,1
18.614,41.287,0,2,1
17.543,40.655,0,2,1
21.178,41.895,0,1,2
26.686,51.72,0,1,2
23.806,45.485,0,2,1
23.843,48.658,0,2,1
29.068,51.773,0,1,2
28.931,54.753,0,1,2
43.789,55.81,0,1,2
46.291,60.618,0,1,2
36.4,59.318,0,2,1
31.932,58.04,0,1,2
35.192,55.957,0,2,1
34.979,55.447,0,2,1
38.697,60.61,0,2,1
36.715,59.617,0,2,1
41.272,61.882,0,2,1
43.103,63.117,0,2,1
42.039,60.688,0,2,1
38.028,63.48,0,2,1
13.162,32.558,0,2,1
13.329,33.04,0,2,1
11.247,27.873,0,2,1
10.707,26.652,0,2,1
11.778,29.285,0,2,1
11.156,28.493,0,2,1
11.282,28.523,0,2,1
10.905,27.158,0,2,1
11.195,27.77,0,2,1
11.093,27.727,0,2,1
12.648,31.42,0,2,1
11.895,29.62,0,2,1
12.218,30.56,0,2,1
12.405,29.932,0,1,2
14.844,36.828,0,2,1
11.806,29.9,0,2,1
11.827,29.425,0,2,1
13.76,34.198,0,2,1
15.358,38.347,0,2,1
12.271,30.72,0,2,1
12.637,31.487,0,2,1
13.525,33.718,0,2,1
12.99,32.538,0,1,2
13.564,33.708,0,2,1
13.834,34.447,0,2,1
13.118,33.002,0,2,1
14.134,33.03,0,2,1
13.078,31.902,0,2,1
13.674,32.973,0,2,1
14.826,36.78,0,2,1
14.159,34.655,0,2,1
14.626,32.493,0,2,1
17.155,40.84,0,2,1
15.05,33.792,0,2,1
15.369,37.375,0,2,1
14.684,35.887,0,2,1
16.666,38.985,0,2,1
15.793,37.433,0,2,1
16.228,34.783,0,2,1
17.954,41.902,0,2,1
19.025,42.533,0,2,1
19.311,43.225,0,2,1
27.106,53.03,0,1,2
24.152,50.177,0,2,1
24.114,47.003,0,2,1
46.711,61.928,0,1,2
29.351,56.063,0,1,2
44.21,57.12,0,1,2
29.488,53.083,0,1,2
32.506,59.397,0,2,1
36.709,60.837,0,2,1
35.501,57.475,0,2,1
35.288,56.965,0,2,1
39.006,62.128,0,2,1
37.023,61.135,0,2,1
43.411,64.635,0,2,1
41.581,63.4,0,2,1
42.348,62.207,0,2,1
38.337,64.998,0,2,1
13.465,33.698,0,2,1
13.094,32.748,0,2,1
13.634,33.76,0,2,1
13.002,32.505,0,2,1
14.165,35.172,0,2,1
13.249,33.48,0,2,1
13.375,33.51,0,2,1
13.186,32.713,0,2,1
13.649,34.085,0,2,1
13.186,32.713,0,2,1
14.948,35.88,0,2,1
13.855,34.333,0,1,2
15.674,39.088,0,2,1
14.311,35.547,0,2,1
13.874,34.26,0,1,2
13.899,34.887,0,2,1
14.761,36.863,0,2,1
14.958,37.475,0,2,1
16.187,40.607,0,2,1
14.364,35.707,0,2,1
14.73,36.473,0,2,1
14.996,37.255,0,1,2
14.997,37.465,0,2,1
16.071,39.388,0,1,2
15.109,37.945,0,2,1
16.227,38.017,0,2,1
15.171,36.888,0,2,1
16.151,39.598,0,2,1
15.665,37.917,0,2,1
16.26,40.537,0,2,1
16.719,37.48,0,2,1
18.156,43.505,0,2,1
17.143,38.778,0,2,1
17.361,42.318,0,2,1
16.675,40.83,0,2,1
18.22,39.727,0,2,1
18.657,43.928,0,2,1
17.784,42.377,0,2,1
19.5,46.532,0,2,1
21.016,47.477,0,2,1
23.637,47.977,0,1,2
26.143,55.12,0,2,1
28.928,56.813,0,2,1
31.817,57.002,0,1,2
26.106,51.947,0,2,1
31.512,59.675,0,2,1
46.538,61.038,0,1,2
49.039,65.847,0,1,2
38.7,65.78,0,2,1
34.39,64.122,0,1,2
37.492,62.418,0,2,1
39.015,66.078,0,2,1
37.279,61.908,0,2,1
40.997,67.072,0,2,1
44.339,67.15,0,2,1
43.572,68.343,0,2,1
45.403,69.578,0,2,1
14.005,34.57,0,2,1
40.328,69.942,0,2,1
14.536,35.982,0,2,1
13.569,33.567,0,1,2
13.329,33.04,0,1,2
13.746,34.32,0,2,1
13.62,34.29,0,2,1
13.557,33.523,0,2,1
14.011,34.762,0,2,1
15.319,36.69,0,2,1
14.682,36.357,0,2,1
13.557,33.523,0,2,1
14.022,34.815,0,1,2
15.577,38.74,0,2,1
14.041,34.742,0,1,2
14.27,35.697,0,2,1
14.763,36.853,0,2,1
16.09,40.258,0,2,1
14.735,36.517,0,2,1
15.32,38.152,0,2,1
15.101,37.283,0,2,1
15.163,37.737,0,1,2
15.307,38.205,0,2,1
16.238,39.87,0,1,2
15.532,38.513,0,1,2
16.598,38.827,0,2,1
15.542,37.698,0,2,1
16.036,38.727,0,2,1
17.09,38.29,0,2,1
16.59,40.252,0,1,2
16.569,41.277,0,2,1
17.514,39.588,0,2,1
18.158,43.495,0,2,1
17.115,41.483,0,1,2
17.8,42.972,0,1,2
18.59,40.537,0,2,1
18.223,43.03,0,1,2
19.097,44.582,0,1,2
19.81,47.272,0,2,1
23.774,48.077,0,1,2
26.291,55.81,0,1,2
28.93,56.803,0,2,1
23.803,48.458,0,1,2
26.477,52.757,0,2,1
31.613,56.973,0,1,2
31.514,59.665,0,2,1
46.334,61.01,0,1,2
48.836,65.818,0,1,2
36.555,63.785,0,1,2
38.87,66.457,0,1,2
37.662,63.095,0,1,2
41.166,67.748,0,1,2
37.449,62.585,0,1,2
43.742,69.02,0,1,2
39.184,66.755,0,1,2
45.572,70.255,0,1,2
44.509,67.827,0,1,2
11.096,27.45,0,1,2
40.498,70.618,0,1,2
7.92,19.518,0,1,2
11.643,28.817,0,1,2
9.937,24.232,0,1,2
10.018,24.8,0,1,2
11.263,27.515,0,1,2
13.324,32.95,0,1,2
10.018,24.238,0,1,2
8.57,19.923,0,1,2
8.671,21.347,0,2,1
15.52,38.358,0,1,2
11.82,29.293,0,1,2
12.16,30.025,0,1,2
10.774,26.662,0,1,2
14.436,35.728,0,1,2
16.033,39.877,0,1,2
9.533,23.79,0,2,1
9.679,23.848,0,2,1
13.79,34.123,0,1,2
12.846,31.992,0,1,2
13.829,34.113,0,1,2
13.921,34.125,0,1,2
11.225,25.262,0,1,2
12.602,29.645,0,2,1
12.933,32.167,0,1,2
10.925,26.372,0,2,1
14.85,36.955,0,2,1
13.931,33.785,0,1,2
12.044,25.747,0,1,2
17.831,42.37,0,1,2
12.286,26.772,0,1,2
14.456,35.017,0,1,2
15.141,36.505,0,1,2
13.523,28.178,0,1,2
15.691,36.253,0,1,2
16.564,37.805,0,1,2
17.852,40.722,0,1,2
21.241,41.3,0,1,2
21.271,41.682,0,1,2
22.022,44.232,0,1,2
27.281,52.602,0,1,2
22.978,41.223,0,1,2
29.663,52.655,0,1,2
30.006,53.643,0,1,2
44.384,56.692,0,1,2
46.886,61.5,0,1,2
32.738,56.363,0,1,2
34.601,54.878,0,1,2
33.393,51.517,0,1,2
33.18,51.007,0,1,2
36.898,56.17,0,1,2
34.916,55.177,0,1,2
39.473,57.442,0,1,2
41.303,58.677,0,1,2
40.24,56.248,0,1,2
36.229,59.04,0,1,2
11.626,28.862,0,2,1
10.853,27.245,0,2,1
11.145,27.685,0,2,1
10.728,27.215,0,2,1
12.888,31.947,0,2,1
10.857,26.865,0,2,1
11.789,29.282,0,2,1
10.664,26.448,0,2,1
12.41,29.57,0,2,1
15.084,37.355,0,2,1
11.557,28.63,0,2,1
11.489,28.435,0,2,1
11.377,28.622,0,2,1
14.0,34.725,0,2,1
15.597,38.873,0,2,1
11.842,29.442,0,2,1
13.187,32.728,0,2,1
12.208,30.208,0,2,1
12.728,31.72,0,1,2
13.496,33.457,0,2,1
13.226,32.718,0,2,1
12.78,32.012,0,2,1
13.705,31.752,0,2,1
13.336,31.983,0,2,1
12.649,30.623,0,2,1
14.489,35.79,0,2,1
13.822,33.665,0,2,1
14.197,31.215,0,2,1
17.395,41.367,0,2,1
14.622,32.513,0,2,1
14.346,34.897,0,2,1
15.031,36.385,0,2,1
15.89,33.793,0,2,1
15.455,36.443,0,2,1
16.328,37.995,0,2,1
18.687,41.543,0,2,1
17.616,40.912,0,2,1
18.974,42.235,0,2,1
26.876,52.267,0,1,2
23.814,49.187,0,2,1
23.776,46.013,0,2,1
29.127,55.143,0,2,1
29.258,52.32,0,1,2
43.979,56.357,0,1,2
46.481,61.165,0,1,2
32.168,58.407,0,2,1
34.95,55.975,0,2,1
36.371,59.847,0,2,1
35.163,56.485,0,2,1
36.685,60.145,0,2,1
38.668,61.138,0,2,1
41.243,62.41,0,2,1
43.074,63.645,0,2,1
42.01,61.217,0,2,1
37.999,64.008,0,2,1
10.17,25.557,0,2,1
12.173,30.228,0,1,2
10.261,26.157,0,2,1
11.505,28.872,0,2,1
10.26,25.595,0,2,1
13.855,34.362,0,1,2
9.109,22.512,0,2,1
16.051,39.77,0,1,2
12.691,31.437,0,1,2
8.128,18.765,0,1,2
11.016,28.018,0,2,1
12.351,30.705,0,1,2
16.564,41.288,0,1,2
14.967,37.14,0,1,2
9.971,24.955,0,2,1
10.117,25.013,0,2,1
14.32,35.535,0,1,2
13.088,33.348,0,2,1
14.36,35.525,0,1,2
14.163,35.482,0,2,1
11.756,26.673,0,1,2
13.04,30.81,0,2,1
13.175,33.523,0,2,1
11.363,27.537,0,2,1
15.287,38.12,0,2,1
18.362,43.782,0,1,2
12.94,26.392,0,1,2
14.174,35.142,0,2,1
13.144,27.392,0,1,2
14.698,36.373,0,2,1
15.384,37.862,0,2,1
14.054,29.59,0,1,2
16.221,37.665,0,1,2
21.772,42.712,0,1,2
18.383,42.133,0,1,2
21.801,43.093,0,1,2
21.779,43.847,0,1,2
29.784,53.923,0,1,2
22.466,41.387,0,1,2
30.466,53.985,0,1,2
33.174,53.902,0,1,2
47.417,62.912,0,1,2
44.915,58.103,0,1,2
35.061,55.22,0,1,2
33.198,56.705,0,1,2
35.375,55.518,0,1,2
37.357,56.512,0,1,2
33.853,51.858,0,1,2
33.64,51.348,0,1,2
39.933,57.783,0,1,2
41.763,59.018,0,1,2
36.689,59.382,0,1,2
40.7,56.59,0,1,2
11.383,28.567,0,2,1
11.195,27.77,0,2,1
11.258,28.537,0,2,1
12.648,31.42,0,2,1
11.195,27.77,0,2,1
12.957,30.937,0,2,1
11.825,29.343,0,1,2
11.806,29.417,0,1,2
14.844,36.828,0,2,1
12.32,30.603,0,2,1
11.908,29.943,0,2,1
13.76,34.198,0,2,1
12.373,30.763,0,2,1
15.357,38.347,0,2,1
13.435,33.515,0,1,2
12.738,31.53,0,2,1
12.947,32.338,0,1,2
13.475,33.505,0,1,2
13.834,34.447,0,2,1
13.674,32.973,0,2,1
13.179,31.945,0,2,1
14.235,33.073,0,2,1
13.118,33.002,0,2,1
14.159,34.655,0,2,1
14.737,36.577,0,1,2
14.728,32.537,0,2,1
17.155,40.84,0,2,1
15.152,33.835,0,2,1
14.684,35.887,0,2,1
15.369,37.375,0,2,1
16.228,34.783,0,2,1
15.793,37.433,0,2,1
21.587,43.06,0,1,2
19.025,42.533,0,2,1
16.666,38.985,0,2,1
17.954,41.902,0,2,1
27.007,52.763,0,1,2
24.152,50.177,0,2,1
24.114,47.003,0,2,1
29.389,52.817,0,1,2
29.252,55.797,0,1,2
46.612,61.662,0,1,2
44.111,56.853,0,1,2
32.341,59.205,0,1,2
36.709,60.837,0,2,1
35.501,57.475,0,2,1
41.581,63.4,0,2,1
37.023,61.135,0,2,1
39.005,62.128,0,2,1
35.288,56.965,0,2,1
43.411,64.635,0,2,1
9.931,24.923,0,1,2
42.348,62.207,0,2,1
38.337,64.998,0,2,1
11.004,27.265,0,1,2
13.065,32.7,0,1,2
9.949,24.583,0,1,2
10.323,25.808,0,1,2
10.82,25.962,0,1,2
11.901,29.775,0,1,2
15.261,38.108,0,1,2
10.852,27.217,0,2,1
11.561,29.043,0,1,2
14.177,35.478,0,1,2
15.774,39.627,0,1,2
11.159,27.43,0,2,1
13.531,33.873,0,1,2
12.587,31.742,0,1,2
13.57,33.863,0,1,2
11.306,27.488,0,2,1
12.955,32.518,0,1,2
13.662,33.875,0,1,2
12.044,28.822,0,2,1
14.752,36.84,0,1,2
13.139,31.635,0,2,1
12.65,29.203,0,1,2
13.592,29.413,0,2,1
14.014,34.257,0,1,2
17.572,42.12,0,1,2
13.6,30.66,0,1,2
14.538,35.488,0,1,2
15.224,36.977,0,1,2
15.44,31.947,0,2,1
15.647,37.035,0,1,2
16.52,38.587,0,1,2
17.808,41.503,0,1,2
21.227,42.463,0,1,2
21.197,42.082,0,1,2
27.022,53.027,0,1,2
23.364,47.34,0,2,1
23.326,44.167,0,2,1
29.248,55.888,0,1,2
29.404,53.08,0,1,2
44.126,57.117,0,1,2
46.627,61.925,0,1,2
31.98,58.608,0,1,2
35.921,58.0,0,2,1
34.713,54.638,0,2,1
34.5,54.128,0,2,1
38.218,59.292,0,2,1
42.623,61.798,0,2,1
36.235,58.298,0,2,1
40.793,60.563,0,2,1
37.549,62.162,0,2,1
41.56,59.37,0,2,1
10.879,27.235,0,1,2
12.94,32.67,0,1,2
10.409,26.412,0,1,2
10.911,26.562,0,1,2
9.633,23.958,0,1,2
11.776,29.745,0,1,2
15.136,38.078,0,1,2
11.436,29.013,0,1,2
10.948,27.708,0,2,1
14.052,35.448,0,1,2
15.649,39.597,0,1,2
11.239,28.018,0,2,1
13.405,33.843,0,1,2
11.385,28.077,0,2,1
12.461,31.712,0,1,2
13.445,33.833,0,1,2
13.536,33.845,0,1,2
12.83,32.488,0,1,2
12.736,29.807,0,1,2
12.139,29.313,0,2,1
13.235,32.127,0,2,1
14.627,36.81,0,1,2
17.447,42.09,0,1,2
13.687,29.905,0,2,1
13.888,34.227,0,1,2
14.112,31.203,0,2,1
14.413,35.458,0,1,2
15.536,32.438,0,2,1
15.098,36.947,0,1,2
15.522,37.005,0,1,2
16.395,38.557,0,1,2
17.683,41.473,0,1,2
21.072,42.052,0,1,2
23.459,47.832,0,2,1
23.422,44.658,0,2,1
21.102,42.433,0,1,2
29.279,53.05,0,1,2
26.897,52.997,0,1,2
29.123,55.858,0,1,2
44.0,57.087,0,1,2
46.502,61.895,0,1,2
31.855,58.578,0,1,2
34.595,54.62,0,2,1
34.808,55.13,0,2,1
36.016,58.492,0,2,1
38.313,59.783,0,2,1
36.331,58.79,0,2,1
40.888,61.055,0,2,1
37.644,62.653,0,2,1
41.655,59.862,0,2,1
42.718,62.29,0,2,1
12.876,31.903,0,1,2
10.815,26.468,0,1,2
11.653,29.127,0,1,2
12.155,29.277,0,1,2
11.713,28.978,0,1,2
15.072,37.312,0,1,2
11.54,28.583,0,1,2
11.528,28.642,0,2,1
13.988,34.682,0,1,2
15.585,38.83,0,1,2
13.342,33.077,0,1,2
11.993,29.462,0,2,1
12.359,30.228,0,2,1
12.565,31.282,0,1,2
13.382,33.067,0,1,2
13.856,31.772,0,2,1
13.64,33.415,0,1,2
12.921,32.043,0,2,1
12.8,30.643,0,2,1
13.476,32.015,0,2,1
14.761,36.127,0,2,1
13.962,33.697,0,2,1
17.383,41.323,0,1,2
14.486,34.928,0,2,1
14.348,31.235,0,2,1
15.172,36.417,0,2,1
14.772,32.533,0,2,1
16.031,33.825,0,2,1
15.595,36.475,0,2,1
16.468,38.027,0,2,1
17.757,40.943,0,2,1
21.205,42.003,0,1,2
18.828,41.575,0,2,1
26.914,52.325,0,1,2
23.954,49.218,0,2,1
23.917,46.045,0,2,1
29.296,52.378,0,1,2
29.159,55.358,0,1,2
44.017,56.415,0,1,2
46.519,61.223,0,1,2
36.511,59.878,0,2,1
31.959,58.148,0,1,2
35.303,56.517,0,2,1
35.09,56.007,0,2,1
38.808,61.17,0,2,1
36.826,60.177,0,2,1
41.383,62.442,0,2,1
43.214,63.677,0,2,1
42.15,61.248,0,2,1
38.139,64.04,0,2,1
12.876,31.903,0,2,1
14.638,35.07,0,2,1
13.185,32.873,0,2,1
14.001,34.737,0,2,1
14.898,37.015,0,2,1
13.814,34.385,0,2,1
13.36,33.122,0,1,2
13.589,34.077,0,2,1
15.411,38.533,0,2,1
14.011,34.997,0,2,1
14.054,34.897,0,2,1
14.42,35.663,0,2,1
14.051,34.987,0,2,1
14.851,36.893,0,1,2
14.482,36.117,0,1,2
14.937,37.318,0,2,1
15.917,37.207,0,2,1
14.861,36.078,0,2,1
15.355,37.107,0,2,1
15.313,38.058,0,2,1
15.909,38.632,0,1,2
16.834,37.968,0,2,1
16.409,36.67,0,2,1
17.209,41.027,0,2,1
16.002,39.687,0,2,1
16.687,41.175,0,2,1
17.91,38.917,0,2,1
17.543,41.41,0,1,2
18.553,44.053,0,2,1
18.416,42.962,0,1,2
23.093,46.457,0,1,2
23.122,46.838,0,1,2
25.61,54.19,0,1,2
28.292,54.297,0,1,2
25.796,51.137,0,2,1
30.674,54.35,0,1,2
30.565,57.197,0,2,1
45.395,58.387,0,1,2
47.897,63.195,0,1,2
35.617,61.162,0,1,2
36.768,60.965,0,1,2
38.189,64.837,0,1,2
40.486,66.128,0,1,2
36.981,61.475,0,1,2
38.504,65.135,0,1,2
43.828,66.207,0,1,2
44.892,68.635,0,1,2
43.061,67.4,0,1,2
39.817,68.998,0,1,2
10.408,25.85,0,1,2
10.91,26.0,0,1,2
11.713,28.978,0,1,2
11.373,28.247,0,1,2
15.585,38.83,0,1,2
15.072,37.312,0,1,2
13.988,34.682,0,1,2
10.622,26.338,0,2,1
11.029,27.005,0,2,1
13.342,33.077,0,1,2
11.384,27.515,0,2,1
12.398,30.945,0,1,2
13.382,33.067,0,1,2
13.473,33.078,0,1,2
12.757,31.633,0,2,1
12.735,29.245,0,1,2
11.836,28.187,0,2,1
14.597,35.717,0,2,1
12.909,30.757,0,2,1
13.798,33.287,0,2,1
13.384,28.778,0,2,1
17.383,41.323,0,1,2
13.809,30.077,0,2,1
15.008,36.007,0,2,1
14.322,34.518,0,2,1
15.233,31.312,0,2,1
16.304,37.617,0,2,1
15.431,36.065,0,2,1
17.593,40.533,0,2,1
18.664,41.165,0,2,1
21.038,41.667,0,1,2
29.215,52.283,0,1,2
23.119,43.532,0,2,1
23.156,46.705,0,2,1
26.982,52.163,0,2,1
29.566,55.025,0,2,1
46.438,61.128,0,1,2
31.791,57.812,0,1,2
43.937,56.32,0,1,2
35.713,57.365,0,2,1
34.292,53.493,0,2,1
34.505,54.003,0,2,1
38.01,58.657,0,2,1
41.352,58.735,0,2,1
37.341,61.527,0,2,1
36.028,57.663,0,2,1
42.416,61.163,0,2,1
40.585,59.928,0,2,1
9.759,22.917,0,2,1
13.211,32.072,0,2,1
16.834,40.478,0,1,2
13.135,31.413,0,1,2
11.86,27.485,0,2,1
17.348,41.997,0,1,2
15.751,37.848,0,1,2
10.937,24.76,0,2,1
15.333,36.138,0,2,1
13.932,32.815,0,2,1
10.718,23.995,0,2,1
15.372,36.128,0,2,1
14.918,34.96,0,2,1
11.937,24.858,0,1,2
14.019,32.99,0,2,1
12.097,26.818,0,2,1
14.226,30.003,0,2,1
16.042,37.598,0,2,1
11.95,22.783,0,1,2
15.436,34.35,0,2,1
19.182,44.08,0,2,1
12.154,23.783,0,1,2
15.745,35.317,0,2,1
17.088,37.327,0,1,2
14.654,27.393,0,1,2
16.43,36.805,0,2,1
16.18,35.975,0,2,1
18.119,40.342,0,2,1
23.275,41.183,0,1,2
28.795,50.315,0,1,2
20.706,40.815,0,2,1
20.79,40.238,0,1,2
44.15,50.085,0,2,1
21.477,37.778,0,1,2
29.477,50.377,0,1,2
47.266,54.752,0,1,2
34.072,51.612,0,1,2
32.863,48.25,0,1,2
49.767,59.56,0,1,2
32.208,53.097,0,1,2
32.651,47.74,0,1,2
36.368,52.903,0,1,2
34.386,51.91,0,1,2
35.7,55.773,0,1,2
38.944,54.175,0,1,2
39.711,52.982,0,1,2
40.774,55.41,0,1,2
12.838,31.812,0,1,2
16.197,40.145,0,1,2
10.861,27.36,0,2,1
12.497,31.08,0,1,2
15.113,37.515,0,1,2
16.71,41.663,0,1,2
14.467,35.91,0,1,2
9.705,24.112,0,2,1
9.851,24.17,0,2,1
12.933,32.69,0,2,1
14.506,35.9,0,1,2
13.02,32.865,0,2,1
13.918,34.835,0,2,1
11.685,26.408,0,1,2
11.097,26.693,0,2,1
12.774,29.967,0,2,1
15.042,37.473,0,2,1
12.334,26.628,0,2,1
18.183,43.955,0,2,1
14.018,34.483,0,2,1
12.745,27.918,0,1,2
14.543,35.715,0,2,1
15.228,37.203,0,2,1
13.888,29.237,0,2,1
16.559,38.438,0,2,1
15.686,36.887,0,2,1
17.848,41.355,0,2,1
18.919,41.987,0,2,1
19.205,42.678,0,2,1
22.38,42.038,0,2,1
27.202,53.36,0,2,1
30.209,53.91,0,1,2
22.418,45.212,0,2,1
30.38,54.637,0,2,1
44.955,57.898,0,2,1
47.457,62.707,0,2,1
33.111,57.357,0,2,1
34.975,55.872,0,2,1
33.766,52.51,0,2,1
33.554,52.0,0,2,1
37.271,57.163,0,2,1
35.289,56.17,0,2,1
36.603,60.033,0,2,1
41.677,59.67,0,2,1
40.614,57.242,0,2,1
39.847,58.435,0,2,1
11.914,29.443,0,1,2
15.216,37.935,0,1,2
12.403,30.675,0,1,2
14.132,35.305,0,1,2
15.729,39.453,0,1,2
13.114,32.472,0,1,2
12.809,31.82,0,2,1
13.175,32.587,0,2,1
12.769,31.718,0,1,2
13.154,32.462,0,1,2
13.843,33.852,0,1,2
13.794,33.123,0,2,1
14.37,33.56,0,1,2
13.137,32.495,0,1,2
13.616,33.002,0,2,1
14.195,34.233,0,1,2
14.949,33.26,0,1,2
14.416,35.533,0,1,2
17.082,40.998,0,1,2
15.191,34.285,0,1,2
14.72,35.465,0,1,2
15.405,36.953,0,1,2
16.088,34.685,0,1,2
15.829,37.012,0,1,2
16.702,38.563,0,1,2
21.379,42.058,0,1,2
17.712,41.31,0,1,2
21.409,42.44,0,1,2
26.686,51.72,0,1,2
23.896,49.792,0,1,2
24.852,46.783,0,1,2
29.068,51.773,0,1,2
28.931,54.753,0,1,2
43.789,55.81,0,1,2
46.291,60.618,0,1,2
32.162,58.585,0,1,2
38.772,61.73,0,1,2
36.475,60.438,0,1,2
35.267,57.077,0,1,2
35.054,56.567,0,1,2
41.347,63.002,0,1,2
36.79,60.737,0,1,2
42.114,61.808,0,1,2
43.178,64.237,0,1,2
38.103,64.6,0,1,2
15.556,38.53,0,1,2
15.785,39.485,0,2,1
15.024,37.44,0,2,1
15.354,38.482,0,2,1
16.25,40.305,0,2,1
16.063,39.84,0,1,2
16.571,41.065,0,2,1
15.74,39.2,0,2,1
16.616,41.072,0,2,1
16.467,41.112,0,1,2
18.113,42.615,0,2,1
16.835,41.888,0,1,2
17.057,41.487,0,2,1
17.551,42.515,0,2,1
17.465,42.767,0,1,2
17.002,42.272,0,2,1
